Bathrooms,Bedrooms2,Date Created,Builder2,Floor,Furnished Status,Price2,Project Name,Property Type,Verified,Brand New,User Type,Prop ID2
2,2,20210814,,3,Unfurnished,3600000,,Apartment,,Resale,Owner,domcache_srp_56478579
2,3,20210814,,3,Unfurnished,9030000,,Apartment,,Resale,Owner,domcache_srp_56452445
5,6,20210811,,2,Semi-Furnished,12000000,,Residential House,,New Property,Owner,domcache_srp_54399941
2,2,20210809,,1,Unfurnished,4750000,,Apartment,,Resale,Owner,domcache_srp_56379021
3,3,20210809,Jain Housing & Constructions Ltd.,4,Semi-Furnished,14500000,Jains Carlton Creek,Apartment,,Resale,Owner,domcache_srp_56380253
2,2,20210809,,3,Furnished,3500000,,Apartment,,New Property,Owner,domcache_srp_56383045
2,2,20210809,,3,Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_56382307
3,3,20210811,,3,Semi-Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_56414633
2,2,20210811,,2,Unfurnished,6500000,Navya Chandra Residency,Apartment,,Resale,Owner,domcache_srp_56421757
2,2,20210811,,3,Unfurnished,6400000,Sneha Bhel Lake View Apartments,Apartment,,Resale,Owner,domcache_srp_56422705
2,3,20210812,Empire Meadows Pvt. Ltd.,5,Furnished,6500000,Empire Meadows,Apartment,,Resale,Owner,domcache_srp_56422215
2,2,20210811,Sanskaar Builders & Developers,3,Semi-Furnished,4800000,Sanskruti Singapore Township,Apartment,,Resale,Owner,domcache_srp_56422527
2,2,20210811,,1,Unfurnished,6100000,,Residential House,,Resale,Owner,domcache_srp_56423997
3,3,20210817,Gauthami Developers,4,Semi-Furnished,9700000,Shriyas Residency,Apartment,,Resale,Owner,domcache_srp_56520643
2,2,20210817,,5,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_56513901
2,2,20210816,,5,Furnished,4000000,,Penthouse,,Resale,Owner,domcache_srp_56491467
2,2,20210817,,3,Furnished,6000000,Urbansky Regalia,Apartment,,Resale,Owner,domcache_srp_56491193
1,1,20210815,,1,Unfurnished,9500000,,Residential House,,Resale,Owner,domcache_srp_56479747
2,2,20210817,,5,Unfurnished,4400000,,Apartment,,Resale,Owner,domcache_srp_53736925
3,1,20210818,,1,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_56525281
2,2,20210817,,1,Semi-Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_56510141
1,2,20210817,,3,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_56521951
2,2,20210818,,2,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_56525231
3,3,20210817,R V Nirmaan Pvt. Ltd.,5,Furnished,8300000,RV Manyatha,Apartment,,Resale,Owner,domcache_srp_56423493
2,2,20210818,,1,Semi-Furnished,4300000,,Apartment,,Resale,Owner,domcache_srp_56526245
2,3,20210817,,6,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_56520583
2,2,20210818,,Ground,Furnished,8500000,,Residential House,,Resale,Owner,domcache_srp_56526453
2,2,20210818,,,Unfurnished,12600000,,Residential House,,Resale,Owner,domcache_srp_56446721
2,3,20210818,,6,Furnished,6800000,,Apartment,,New Property,Owner,domcache_srp_56523527
3,3,20210816,Hallmark Builders,8,Unfurnished,10544400,Hallmark Sunnyside,Apartment,,Resale,Owner,domcache_srp_56433813
3,3,20210809,Good Earth Infra,5,Furnished,11500000,GE Raghavendra Residency,Apartment,,Resale,Owner,domcache_srp_56368953
2,2,20210815,My Home Group,30,Semi-Furnished,13500000,My Home Avatar,Apartment,,Resale,Owner,domcache_srp_56433003
3,3,20210814,Lodha Group,2,Furnished,13000000,Lodha Meridian Super 60,Apartment,,Resale,Owner,domcache_srp_56407075
2,2,20210810,SMR Builders Pvt Ltd,6,Semi-Furnished,8200000,SMR Vinay Boulder Woods,Apartment,,Resale,Owner,domcache_srp_56385661
4,3,20210810,,,Unfurnished,12400000,,Villa,,Resale,Owner,domcache_srp_55665367
2,2,20210816,Saket Group,,Unfurnished,9500000,Saket Township,Villa,,Resale,Owner,domcache_srp_56494659
2,2,20210809,My Home Constructions Pvt. Ltd.,13,Semi-Furnished,11500000,My Home Vihanga,Apartment,,Resale,Owner,domcache_srp_56372641
3,3,20210814,MNK Group,2,Furnished,12000000,MNK Vittal Central Court,Apartment,,Resale,Owner,domcache_srp_56467529
3,3,20210815,Indis,11,Furnished,8840000,PBEL City,Apartment,,Resale,Owner,domcache_srp_56485503
2,3,20210815,Incor Infrastructure Pvt. Ltd.,2,Semi-Furnished,7300000,INCOR Bonsai Homes,Apartment,,Resale,Owner,domcache_srp_56485487
2,3,20210810,Ramky Estates & Farms Limited,12,Unfurnished,12000000,Ramky One Galaxia Phase 2,Apartment,,New Property,Owner,domcache_srp_56396441
2,2,20210814,,Ground,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_56477309
2,2,20210816,AR Infra and Developers,4,Furnished,7000000,AR The Nest,Apartment,,Resale,Owner,domcache_srp_56502291
,3,20210813,Aakriti Housing,,,4110000,Aakriti Honey dew,Builder Floor Apartment,,Resale,Owner,domcache_srp_56446197
2,2,20210811,Aparna Constructions and Estates Pvt. Ltd.,19,Unfurnished,10400000,Aparna Sarovar Zenith,Apartment,,Resale,Owner,domcache_srp_56387947
2,2,20210817,Empire Meadows Pvt. Ltd.,2,Unfurnished,3800000,Empire Meadows,Apartment,,Resale,Owner,domcache_srp_56499767
2,2,20210816,Jain Housing & Constructions Ltd.,3,Unfurnished,5700000,Jains Salzburg,Apartment,,New Property,Owner,domcache_srp_56497929
3,3,20210814,Vajra Group,4,Furnished,13000000,Vajras Sree Nivasam,Apartment,,Resale,Owner,domcache_srp_56472143
2,2,20210813,K Raheja Corp,10,Semi-Furnished,6000000,Raheja Vistas,Apartment,,Resale,Owner,domcache_srp_56461881
3,3,20210809,Western Constrcutions,2,Semi-Furnished,12700000,Western Plaza,Apartment,,Resale,Owner,domcache_srp_56372355
3,3,20210810,ACE Construction Company,6,Furnished,13500000,ACE Atlantis,Apartment,,Resale,Owner,domcache_srp_56390835
4,4,20210814,,1,Unfurnished,10500000,,Residential House,,Resale,Owner,domcache_srp_56465715
,2,20210816,SMR Holdings,,,7710000,SMR Vinay Prangan,Apartment,,Resale,Owner,domcache_srp_56504299
3,3,20210812,Durga Builders,,Semi-Furnished,11900000,Durga Homes Phase II,Villa,,Resale,Owner,domcache_srp_56427157
2,2,20210810,,1,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_50102218
2,3,20210812,Hallmark Builders,2,Semi-Furnished,12413700,Hallmark Empyrean,Builder Floor Apartment,,Resale,Owner,domcache_srp_56369575
2,2,20210813,,5,Unfurnished,3500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56414469
2,3,20210816,Mantri Developers Pvt. Ltd.,14,Unfurnished,9300000,Mantri Celestia,Apartment,,Resale,Owner,domcache_srp_56423969
2,2,20210817,,1,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_56491445
3,2,20210815,,Ground,Furnished,7250000,,Residential House,,Resale,Owner,domcache_srp_56480841
,3,20210817,Pooja Ventures Pvt. Ltd.,,,4900000,Magic Breeze,Apartment,,Resale,Owner,domcache_srp_56508123
3,3,20210817,Aditya Housing And Infrastructure Development,12,Semi-Furnished,11500000,Aditya Empress Towers,Apartment,,Resale,Owner,domcache_srp_56508213
2,2,20210815,Bhavya Constructions,1,Unfurnished,7800000,Bhavyas Tulasi Vanam,Apartment,,Resale,Owner,domcache_srp_56480703
2,3,20210816,Manjeera Construction,7,Furnished,8000000,Manjeera Diamond Towers,Apartment,,Resale,Owner,domcache_srp_56493487
2,2,20210817,NJR Constructions Private Limited and Sukhii Group,8,Furnished,8000000,Sukhii 9,Apartment,,Resale,Owner,domcache_srp_56523855
2,2,20210818,Aspire Spaces Private Limited,3,Unfurnished,6000000,AMEYA,Apartment,,Resale,Owner,domcache_srp_56528613
2,3,20210818,Vertex Homes,2,Unfurnished,8000000,Vertex Prestige,Apartment,,Resale,Owner,domcache_srp_56527121
3,3,20210818,Rooshna Constructions,5,Semi-Furnished,7000000,Rooshna Majestic Vistas,Apartment,,Resale,Owner,domcache_srp_56527885
2,2,20210818,SMR Holdings,12,Semi-Furnished,7200000,SMR Vinay City,Apartment,,New Property,Owner,domcache_srp_56532101
2,2,20210818,,4,Unfurnished,4280000,,Apartment,,Resale,Owner,domcache_srp_56530629
1,2,20210818,Lodha Group,3,Semi-Furnished,12500000,Lodha Meridian Super 60,Apartment,,Resale,Owner,domcache_srp_56536213
2,2,20210814,,1,Unfurnished,6100000,,Apartment,,Resale,Owner,domcache_srp_56452047
6,5,20210814,,,Unfurnished,9800000,,Residential House,,Resale,Owner,domcache_srp_56452333
2,2,20210811,,6,Unfurnished,5085000,,Apartment,,Resale,Owner,domcache_srp_56397679
3,3,20210810,,3,Unfurnished,11000000,,Apartment,,New Property,Owner,domcache_srp_52534785
2,2,20210809,,Upper Basement,Unfurnished,6500000,,Residential House,,New Property,Owner,domcache_srp_56376787
2,2,20210814,,1,Furnished,4200000,,Apartment,,Resale,Owner,domcache_srp_55397597
3,3,20210816,,2,Unfurnished,8000000,,Apartment,,Resale,Owner,domcache_srp_53251837
2,3,20210816,,,Semi-Furnished,9600000,,Villa,,Resale,Owner,domcache_srp_56506483
3,3,20210817,,2,Unfurnished,7800000,,Apartment,,Resale,Owner,domcache_srp_56506541
2,2,20210816,,,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_56477471
4,4,20210814,,,Unfurnished,12800000,,Residential House,,Resale,Owner,domcache_srp_56477521
3,3,20210816,,4,Unfurnished,5700000,,Apartment,,Resale,Owner,domcache_srp_56501671
2,2,20210814,,1,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_53681869
2,2,20210816,,12,Unfurnished,5300000,,Apartment,,Resale,Owner,domcache_srp_55164309
3,3,20210813,,,Unfurnished,6000000,,Villa,,Resale,Owner,domcache_srp_56444607
3,3,20210809,,4,Furnished,8200000,,Apartment,,Resale,Owner,domcache_srp_55802075
2,2,20210809,,Ground,Unfurnished,8500000,,Residential House,,Resale,Owner,domcache_srp_55748093
1,2,20210811,,Ground,Unfurnished,5720000,,Residential House,,Resale,Owner,domcache_srp_56418587
2,3,20210809,,,Unfurnished,8500000,,Residential House,,Resale,Owner,domcache_srp_56382341
2,2,20210811,,1,Unfurnished,5200000,,Apartment,,New Property,Owner,domcache_srp_56424199
2,2,20210818,,1,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_55417359
2,2,20210817,,2,Semi-Furnished,6000000,,Apartment,,New Property,Owner,domcache_srp_56524109
2,2,20210817,,7,Unfurnished,3870000,,Apartment,,Resale,Owner,domcache_srp_56511217
2,2,20210818,,1,Unfurnished,5200000,,Residential House,,Resale,Owner,domcache_srp_56478761
2,2,20210818,,1,Unfurnished,4900000,,Apartment,,Resale,Owner,domcache_srp_56529175
2,2,20210818,,4,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_56531239
4,3,20210620,,,Furnished,12500000,,Villa,,Resale,Owner,domcache_srp_55507625
2,2,20210602,,3,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_55265109
3,1,20210621,,,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_55523805
3,3,20210723,Aakriti Housing,5,Unfurnished,9200000,Aakriti Honey dew,Apartment,,Resale,Owner,domcache_srp_55980409
2,2,20210610,,2,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_46312613
2,3,20210619,,2,Semi-Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_51513740
3,3,20210624,,3,Semi-Furnished,12000000,,Apartment,,Resale,Owner,domcache_srp_50899568
2,3,20210609,,1,Semi-Furnished,9500000,,Apartment,,New Property,Owner,domcache_srp_38375753
2,2,20210726,,2,Semi-Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_54402043
2,4,20210716,,Ground,Unfurnished,8700000,,Residential House,,Resale,Owner,domcache_srp_55947521
2,2,20210621,Modi Properties,3,Semi-Furnished,4900000,Modi Paramount Avenue,Apartment,,Resale,Owner,domcache_srp_54638865
2,2,20210516,,4,Unfurnished,5800000,,Apartment,,Resale,Owner,domcache_srp_54546673
2,2,20210806,,1,Unfurnished,5900000,,Residential House,,Resale,Owner,domcache_srp_56056671
2,2,20210606,,3,Unfurnished,7400000,Zeenath Manzil,Apartment,,Resale,Owner,domcache_srp_55105407
2,2,20210621,Srusti Infra Developers India Pvt. Ltd.,5,Unfurnished,9150000,Srusti Symphony,Apartment,,Resale,Owner,domcache_srp_54620445
3,3,20210727,,4,Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_56153275
2,2,20210506,,Ground,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_53203453
2,2,20210630,Fuerzaa Group,4,Unfurnished,8000000,Sahasraa,Apartment,,Resale,Owner,domcache_srp_54996489
1,1,20210520,,1,Unfurnished,14000000,,Apartment,,Resale,Owner,domcache_srp_48198799
1,1,20210612,,Ground,Unfurnished,5200000,,Residential House,,Resale,Owner,domcache_srp_55396969
3,3,20210429,,2,Unfurnished,13500000,Udaya Royal Crest Apartment,Apartment,,Resale,Owner,domcache_srp_44057927
3,3,20210724,,5,Unfurnished,12500000,,Apartment,,Resale,Owner,domcache_srp_55508191
3,3,20210702,,1,Unfurnished,7200000,,Apartment,,Resale,Owner,domcache_srp_54044983
2,2,20210727,,1,Furnished,6300000,,Apartment,,Resale,Owner,domcache_srp_56154603
3,3,20210702,,Lower Basement,Unfurnished,4035000,,Apartment,,Resale,Owner,domcache_srp_54051075
2,2,20210704,,3,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_52922509
4,4,20210818,,,Unfurnished,11500000,,Villa,,Resale,Agent,domcache_srp_56337121
2,2,20210717,,2,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_52076613
5,7,20210802,,2,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_55964721
2,2,20210604,AVL Constructions,5,Furnished,9000000,AVL Prakruthi,Apartment,,Resale,Owner,domcache_srp_54357463
3,3,20210606,,1,Semi-Furnished,9800000,,Apartment,,New Property,Owner,domcache_srp_55286329
2,2,20210623,,1,Unfurnished,8500000,,Apartment,,Resale,Owner,domcache_srp_55507697
2,2,20210720,,Ground,Semi-Furnished,4500000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55115949
2,3,20210810,Modi Properties,3,Unfurnished,5200000,Modi Paramount Avenue,Apartment,,Resale,Owner,domcache_srp_55971551
2,2,20210529,,2,Unfurnished,10700000,,Apartment,,Resale,Owner,domcache_srp_52165793
3,3,20210715,,3,Unfurnished,9800000,,Apartment,,Resale,Owner,domcache_srp_55346045
2,2,20210628,,1,Unfurnished,3580000,,Apartment,,Resale,Owner,domcache_srp_52214349
3,3,20210611,,2,Furnished,5900000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53658683
2,2,20210619,,1,Unfurnished,3120000,,Apartment,,Resale,Owner,domcache_srp_52673605
2,2,20210419,Aliens Developers Pvt Ltd,5,Semi-Furnished,9000000,Aliens Space Station 1 Cassini,Apartment,,New Property,Owner,domcache_srp_54883385
2,3,20210510,,1,Unfurnished,7900000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_55070821
2,2,20210609,,3,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_53778909
3,3,20210720,,5,,6000000,,Apartment,,Resale,Owner,domcache_srp_52775389
2,2,20210621,Indis,16,Unfurnished,8500000,VIVA City,Apartment,,Resale,Owner,domcache_srp_54106013
2,2,20210802,,6,Unfurnished,7000000,,Apartment,,Resale,Owner,domcache_srp_56015277
2,2,20210719,,2,Unfurnished,2600000,,Apartment,,Resale,Owner,domcache_srp_56014731
3,3,20210422,,3,Unfurnished,8700000,,Apartment,,Resale,Owner,domcache_srp_51326834
2,2,20210514,,Ground,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_55102293
2,2,20210624,,,Semi-Furnished,6000000,,Villa,,New Property,Owner,domcache_srp_55249021
2,3,20210727,R V Nirmaan Pvt. Ltd.,2,Semi-Furnished,8700000,RV Manyatha,Apartment,,Resale,Owner,domcache_srp_56028531
2,2,20210720,VENTURA HOUSING Pvt. Ltd.,2,Furnished,5300000,Venkatadri Heights,Apartment,,Resale,Owner,domcache_srp_54524911
2,2,20210726,,3,Unfurnished,4250000,,Apartment,,Resale,Owner,domcache_srp_54261759
2,2,20210803,SR Constructions,1,Semi-Furnished,6800000,Sri Venkateswara Nilayam,Apartment,,Resale,Owner,domcache_srp_50844426
2,2,20210705,,5,Semi-Furnished,4450000,,Apartment,,Resale,Owner,domcache_srp_54107263
3,3,20210729,,1,Furnished,10000000,,Apartment,,Resale,Owner,domcache_srp_56175725
3,3,20210724,,2,Unfurnished,6900000,,Apartment,,Resale,Owner,domcache_srp_54503947
3,3,20210801,,2,Semi-Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_56192707
2,2,20210625,,4,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_54979703
2,2,20210622,,,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_51016674
3,3,20210429,Modi Builders,6,Semi-Furnished,4500000,Modi Emerald Heights,Apartment,,Resale,Owner,domcache_srp_54979649
2,2,20210702,ARK Infra Developers,1,Semi-Furnished,4200000,ARK Homes,Apartment,,Resale,Owner,domcache_srp_51973757
2,2,20210503,Prestige Estates Projects Ltd.,20,Furnished,11400000,Prestige High Fields,Apartment,,Resale,Owner,domcache_srp_50079294
3,3,20210502,,4,Semi-Furnished,8600000,,Apartment,,Resale,Owner,domcache_srp_55009585
2,2,20210703,,Ground,Semi-Furnished,14000000,,Residential House,,Resale,Owner,domcache_srp_50858820
2,2,20210703,,5,Semi-Furnished,3600000,,Apartment,,Resale,Owner,domcache_srp_52317155
2,2,20210617,,2,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_55474603
2,2,20210527,Provident Housing Ltd.,6,Unfurnished,6000000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55207235
2,2,20210527,Provident Housing Ltd.,6,Unfurnished,6000000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55206999
3,3,20210716,Modi Builders,5,Semi-Furnished,4300000,Modi Emerald Heights,Apartment,,Resale,Owner,domcache_srp_55947399
3,4,20210606,,1,Semi-Furnished,7300000,,Residential House,,Resale,Owner,domcache_srp_48414579
4,1,20210719,,,Semi-Furnished,4600000,,Residential House,,Resale,Owner,domcache_srp_56015777
1,1,20210710,,Ground,Unfurnished,3000000,,Apartment,,Resale,Owner,domcache_srp_55250315
2,2,20210528,R V Builders,5,Unfurnished,6500000,R V Advik,Apartment,,Resale,Owner,domcache_srp_55210657
2,2,20210628,,Ground,Semi-Furnished,8800000,,Residential House,,Resale,Owner,domcache_srp_54243837
2,2,20210612,Prestige Estates Projects Ltd.,24,Semi-Furnished,13000000,Prestige High Fields,Apartment,,New Property,Owner,domcache_srp_55397275
2,3,20210623,Provident Housing Ltd.,4,Unfurnished,7500000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55563851
3,3,20210724,,2,Unfurnished,6546000,,Apartment,,New Property,Owner,domcache_srp_48180339
2,1,20210724,,1,Unfurnished,2700000,,Residential House,,Resale,Owner,domcache_srp_56096193
2,2,20210702,,3,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_52885209
4,4,20210811,,,Unfurnished,8200000,,Villa,,Resale,Owner,domcache_srp_56103147
3,3,20210623,Modi Builders,,Semi-Furnished,12000000,Modi Emerald Park Phase 1,Villa,,Resale,Owner,domcache_srp_55549995
2,2,20210420,,1,Unfurnished,5667750,,Apartment,,Resale,Owner,domcache_srp_54894249
2,2,20210721,,2,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55471281
5,4,20210801,,Ground,Semi-Furnished,11000000,,Residential House,,Resale,Owner,domcache_srp_56181981
4,6,20210608,,Ground,Unfurnished,9000000,,Apartment,,Resale,Owner,domcache_srp_55344123
4,4,20210621,,,Unfurnished,6000000,,Residential House,,Resale,Owner,domcache_srp_53844807
2,2,20210514,,Ground,Semi-Furnished,8500000,,Residential House,,New Property,Owner,domcache_srp_55099881
2,3,20210523,,3,Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_55172145
2,2,20210624,,1,Semi-Furnished,4600000,,Apartment,,Resale,Owner,domcache_srp_52763637
2,2,20210718,VSR Constructions & Property Developers Pvt. Ltd.,9,Furnished,6100000,VSR Celestial Towers,Apartment,,Resale,Owner,domcache_srp_48093261
3,2,20210702,,,Furnished,12000000,,Residential House,,Resale,Owner,domcache_srp_54044431
2,2,20210705,,Ground,Semi-Furnished,7200000,,Residential House,,Resale,Owner,domcache_srp_50518374
3,3,20210618,,3,Unfurnished,6694000,,Apartment,,New Property,Owner,domcache_srp_55478461
2,2,20210626,Gokul Construction,3,Unfurnished,6100000,Gokuls Nandanam,Apartment,,Resale,Owner,domcache_srp_53470299
2,2,20210714,,3,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_53756403
2,2,20210707,Phoenix Group Holdings,22,Furnished,13000000,Golf Edge,Apartment,,Resale,Owner,domcache_srp_55003159
2,3,20210702,,1,Furnished,9000000,,Apartment,,Resale,Owner,domcache_srp_54697875
2,2,20210708,Modi Builders,3,Semi-Furnished,3500000,Silver Springs,Apartment,,Resale,Owner,domcache_srp_55815847
5,6,20210628,,Upper Basement,Unfurnished,13000000,,Residential House,,Resale,Owner,domcache_srp_55075175
3,2,20210802,,Ground,Unfurnished,8000000,,Residential House,,Resale,Owner,domcache_srp_55717983
3,3,20210713,Aditya Housing And Infrastructure Development,1,Furnished,14500000,Aditya Empress Towers,Apartment,,Resale,Owner,domcache_srp_55907397
3,3,20210717,RL Constructions,1,Semi-Furnished,6666999,RL Royal Residency,Apartment,,Resale,Owner,domcache_srp_55761513
2,2,20210707,Provident Housing Ltd.,6,Unfurnished,7150000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_54812289
2,2,20210712,,1,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_55871221
2,2,20210729,Fortune Green Homes,2,Unfurnished,7000000,Mayura,Apartment,,Resale,Owner,domcache_srp_55864821
2,2,20210701,,3,Semi-Furnished,3000000,,Apartment,,Resale,Owner,domcache_srp_53228985
2,2,20210704,,9,Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_55743623
3,2,20210701,,1,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55689799
4,2,20210704,,,Semi-Furnished,12000000,,Residential House,,Resale,Owner,domcache_srp_55739405
2,2,20210706,Modi Properties,3,Semi-Furnished,5500000,Modi Gulmohar Gardens Phase 1,Apartment,,Resale,Owner,domcache_srp_55211025
2,2,20210701,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_51347030
2,2,20210627,Srinija Infrastructures,3,Semi-Furnished,9000000,Gayathri Hills,Apartment,,Resale,Owner,domcache_srp_55613637
2,2,20210709,,4,Unfurnished,3950000,,Apartment,,Resale,Owner,domcache_srp_52632967
2,2,20210719,,2,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_50926574
2,3,20210711,Incor Infrastructure Pvt. Ltd.,2,Semi-Furnished,7500000,INCOR Bonsai Homes,Apartment,,Resale,Owner,domcache_srp_55871099
2,2,20210703,Jaya Group,6,Semi-Furnished,4100000,Hillton,Apartment,,Resale,Owner,domcache_srp_55720081
2,2,20210722,SMR Holdings,6,Unfurnished,11600000,SMR Vinay Iconia,Apartment,,Resale,Owner,domcache_srp_55615759
2,2,20210627,Jain Housing & Constructions Ltd.,12,Semi-Furnished,8500000,Jains Carlton Creek,Apartment,,Resale,Owner,domcache_srp_54556453
2,2,20210702,Provident Housing Ltd.,3,Unfurnished,4900000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_49742622
3,3,20210628,Indis,19,Unfurnished,11000000,PBEL City,Apartment,,Resale,Owner,domcache_srp_55632197
3,3,20210629,,3,Unfurnished,8600000,,Apartment,,Resale,Owner,domcache_srp_55656369
2,2,20210710,,4,Semi-Furnished,4700000,,Apartment,,Resale,Owner,domcache_srp_55790163
2,2,20210629,,4,Semi-Furnished,6800000,,Apartment,,Resale,Owner,domcache_srp_55634109
3,1,20210817,,1,Unfurnished,8100000,,Residential House,,Resale,Owner,domcache_srp_54957037
3,3,20210816,,,Unfurnished,11000000,,Villa,,New Property,Agent,domcache_srp_54136647
2,2,20210816,,1,Unfurnished,4000000,,Apartment,,New Property,Agent,domcache_srp_54169789
2,2,20210816,,4,Unfurnished,3748750,,Apartment,,New Property,Agent,domcache_srp_54360765
3,3,20210816,Rajapushpa Properties Pvt. Ltd.,12,Unfurnished,11000000,Rajapushpa Regalia,Apartment,,Resale,Agent,domcache_srp_53896793
2,3,20210816,,1,Furnished,10000000,,Apartment,,Resale,Agent,domcache_srp_50322926
3,3,20210816,Myscape Properties Pvt Ltd.,3,Unfurnished,11649561,Myscape Sanctuary,Apartment,,New Property,Agent,domcache_srp_54989691
3,3,20210816,Aparna Constructions and Estates Pvt. Ltd.,4,Semi-Furnished,12500000,Aparna Hights I,Apartment,,Resale,Agent,domcache_srp_56231351
2,3,20210816,,5,Unfurnished,7784247,,Apartment,,New Property,Agent,domcache_srp_56449053
2,2,20210817,,4,Unfurnished,3368279,,Apartment,,New Property,Agent,domcache_srp_55670015
2,2,20210817,EVK Projects Pvt Ltd. ,9,Unfurnished,3274830,EVK Avasa,Apartment,,New Property,Agent,domcache_srp_53782721
3,2,20210817,,,Semi-Furnished,8600000,,Residential House,,Resale,Agent,domcache_srp_55875473
3,3,20210818,,,Unfurnished,8500000,,Villa,,New Property,Agent,domcache_srp_55123687
3,3,20210818,Mantoor Infrastructure Private Limited,,Unfurnished,12600000,Nandan Serenity,Villa,,New Property,Agent,domcache_srp_56069737
3,3,20210818,,,Unfurnished,14000000,,Villa,,New Property,Agent,domcache_srp_55799021
2,2,20210817,,Ground,Semi-Furnished,6150000,,Apartment,,New Property,Agent,domcache_srp_54154507
2,2,20210817,,5,Unfurnished,3200000,,Apartment,,New Property,Agent,domcache_srp_53757989
3,3,20210816,Frontline Builder And Developers,6,Unfurnished,10892000,Frontline Seven,Apartment,,New Property,Agent,domcache_srp_54062525
3,3,20210816,,Ground,Unfurnished,9173165,,Apartment,,New Property,Agent,domcache_srp_53927363
2,2,20210816,,2,Unfurnished,7380000,,Apartment,,New Property,Agent,domcache_srp_56134101
2,2,20210817,,3,Semi-Furnished,2576000,,Apartment,,New Property,Agent,domcache_srp_55941773
3,3,20210816,Prestige Group,10,Semi-Furnished,12154200,Prestige Tranquil,Apartment,,New Property,Agent,domcache_srp_53174043
3,3,20210817,,9,Unfurnished,7200000,,Apartment,,New Property,Agent,domcache_srp_54449953
2,2,20210818,,1,Unfurnished,5200000,,Apartment,,New Property,Agent,domcache_srp_54821925
2,3,20210818,,Ground,Unfurnished,5500000,,Apartment,,New Property,Agent,domcache_srp_49114191
2,3,20210816,RR Builders,1,Furnished,9500000,Central Park,Apartment,,New Property,Agent,domcache_srp_56240095
3,3,20210817,,,Unfurnished,5000000,,Villa,,New Property,Agent,domcache_srp_53388013
3,3,20210818,,2,Unfurnished,5327800,,Apartment,,New Property,Agent,domcache_srp_50699240
3,3,20210810,Sunil Construction co.,3,Semi-Furnished,9000000,Solanki Gulmohar,Apartment,,Resale,Owner,domcache_srp_56367257
2,2,20210807,Jain Housing & Constructions Ltd.,5,Unfurnished,5000000,Jains Salzburg,Apartment,,Resale,Owner,domcache_srp_56344059
